,Date(UTC),Value
0,2015-07-30,0.0
1,2015-07-31,0.0
2,2015-08-01,0.0
3,2015-08-02,0.0
4,2015-08-03,0.0
5,2015-08-04,0.0
6,2015-08-05,0.0
7,2015-08-06,0.0
8,2015-08-07,2.77
9,2015-08-08,0.81
10,2015-08-09,0.74
11,2015-08-10,0.68
12,2015-08-11,1.06
13,2015-08-12,1.25
14,2015-08-13,1.78
15,2015-08-14,1.8
16,2015-08-15,1.79
17,2015-08-16,1.37
18,2015-08-17,1.2
19,2015-08-18,1.27
20,2015-08-19,1.26
21,2015-08-20,1.48
22,2015-08-21,1.44
23,2015-08-22,1.39
24,2015-08-23,1.35
25,2015-08-24,1.24
26,2015-08-25,1.17
27,2015-08-26,1.16
28,2015-08-27,1.13
29,2015-08-28,1.3
30,2015-08-29,1.18
31,2015-08-30,1.32
32,2015-08-31,1.35
33,2015-09-01,1.35
34,2015-09-02,1.29
35,2015-09-03,1.26
36,2015-09-04,1.27
37,2015-09-05,1.37
38,2015-09-06,1.3
39,2015-09-07,1.24
40,2015-09-08,1.23
41,2015-09-09,1.21
42,2015-09-10,1.16
43,2015-09-11,0.98
44,2015-09-12,1.04
45,2015-09-13,0.94
46,2015-09-14,0.87
47,2015-09-15,0.94
48,2015-09-16,0.9
49,2015-09-17,0.89
50,2015-09-18,0.85
51,2015-09-19,0.89
52,2015-09-20,0.94
53,2015-09-21,0.9
54,2015-09-22,0.9
55,2015-09-23,0.9
56,2015-09-24,0.81
57,2015-09-25,0.74
58,2015-09-26,0.78
59,2015-09-27,0.72
60,2015-09-28,0.59
61,2015-09-29,0.68
62,2015-09-30,0.72
63,2015-10-01,0.68
64,2015-10-02,0.68
65,2015-10-03,0.69
66,2015-10-04,0.67
67,2015-10-05,0.63
68,2015-10-06,0.66
69,2015-10-07,0.61
70,2015-10-08,0.62
71,2015-10-09,0.65
72,2015-10-10,0.63
73,2015-10-11,0.63
74,2015-10-12,0.63
75,2015-10-13,0.6
76,2015-10-14,0.51
77,2015-10-15,0.56
78,2015-10-16,0.53
79,2015-10-17,0.55
80,2015-10-18,0.52
81,2015-10-19,0.49
82,2015-10-20,0.44
83,2015-10-21,0.44
84,2015-10-22,0.59
85,2015-10-23,0.52
86,2015-10-24,0.57
87,2015-10-25,0.65
88,2015-10-26,0.74
89,2015-10-27,0.87
90,2015-10-28,1.01
91,2015-10-29,1.16
92,2015-10-30,1.04
93,2015-10-31,0.89
94,2015-11-01,1.05
95,2015-11-02,0.96
96,2015-11-03,1.0
97,2015-11-04,0.87
98,2015-11-05,0.89
99,2015-11-06,0.92
100,2015-11-07,0.92
101,2015-11-08,1.02
102,2015-11-09,1.0
103,2015-11-10,0.92
104,2015-11-11,0.78
105,2015-11-12,0.89
106,2015-11-13,0.89
107,2015-11-14,0.89
108,2015-11-15,0.9
109,2015-11-16,0.94
110,2015-11-17,1.0
111,2015-11-18,0.99
112,2015-11-19,0.95
113,2015-11-20,0.93
114,2015-11-21,0.97
115,2015-11-22,0.96
116,2015-11-23,0.94
117,2015-11-24,0.91
118,2015-11-25,0.86
119,2015-11-26,0.88
120,2015-11-27,0.87
121,2015-11-28,0.91
122,2015-11-29,0.87
123,2015-11-30,0.88
124,2015-12-01,0.87
125,2015-12-02,0.83
126,2015-12-03,0.82
127,2015-12-04,0.84
128,2015-12-05,0.85
129,2015-12-06,0.84
130,2015-12-07,0.8
131,2015-12-08,0.83
132,2015-12-09,0.79
133,2015-12-10,0.84
134,2015-12-11,0.91
135,2015-12-12,0.97
136,2015-12-13,0.96
137,2015-12-14,0.99
138,2015-12-15,1.01
139,2015-12-16,0.99
140,2015-12-17,0.94
141,2015-12-18,0.91
142,2015-12-19,0.9
143,2015-12-20,0.9
144,2015-12-21,0.89
145,2015-12-22,0.87
146,2015-12-23,0.85
147,2015-12-24,0.85
148,2015-12-25,0.87
149,2015-12-26,0.85
150,2015-12-27,0.85
151,2015-12-28,0.84
152,2015-12-29,0.87
153,2015-12-30,0.9
154,2015-12-31,0.93
155,2016-01-01,0.93
156,2016-01-02,0.93
157,2016-01-03,0.97
158,2016-01-04,0.95
159,2016-01-05,0.95
160,2016-01-06,0.96
161,2016-01-07,0.95
162,2016-01-08,0.99
163,2016-01-09,0.99
164,2016-01-10,0.99
165,2016-01-11,1.05
166,2016-01-12,1.23
167,2016-01-13,1.13
168,2016-01-14,1.16
169,2016-01-15,1.22
170,2016-01-16,1.22
171,2016-01-17,1.31
172,2016-01-18,1.47
173,2016-01-19,1.37
174,2016-01-20,1.53
175,2016-01-21,1.54
176,2016-01-22,1.52
177,2016-01-23,2.03
178,2016-01-24,2.1
179,2016-01-25,2.5
180,2016-01-26,2.3
181,2016-01-27,2.42
182,2016-01-28,2.55
183,2016-01-29,2.41
184,2016-01-30,2.43
185,2016-01-31,2.2
186,2016-02-01,2.17
187,2016-02-02,2.45
188,2016-02-03,2.53
189,2016-02-04,2.57
190,2016-02-05,2.57
191,2016-02-06,2.53
192,2016-02-07,3.0
193,2016-02-08,3.16
194,2016-02-09,3.76
195,2016-02-10,4.35
196,2016-02-11,6.38
197,2016-02-12,5.27
198,2016-02-13,5.22
199,2016-02-14,5.2
200,2016-02-15,5.22
201,2016-02-16,4.25
202,2016-02-17,3.86
203,2016-02-18,4.36
204,2016-02-19,4.45
205,2016-02-20,4.37
206,2016-02-21,4.63
207,2016-02-22,5.6
208,2016-02-23,5.7
209,2016-02-24,6.23
210,2016-02-25,5.93
211,2016-02-26,6.03
212,2016-02-27,6.31
213,2016-02-28,6.5
214,2016-02-29,6.35
215,2016-03-01,7.59
216,2016-03-02,8.7
217,2016-03-03,9.35
218,2016-03-04,9.96
219,2016-03-05,11.0
220,2016-03-06,10.98
221,2016-03-07,9.5
222,2016-03-08,9.88
223,2016-03-09,11.55
224,2016-03-10,11.11
225,2016-03-11,11.25
226,2016-03-12,13.25
227,2016-03-13,15.0
228,2016-03-14,12.5
229,2016-03-15,13.09
230,2016-03-16,12.92
231,2016-03-17,11.14
232,2016-03-18,10.75
233,2016-03-19,10.55
234,2016-03-20,10.06
235,2016-03-21,11.97
236,2016-03-22,10.96
237,2016-03-23,12.29
238,2016-03-24,11.13
239,2016-03-25,10.69
240,2016-03-26,11.0
241,2016-03-27,10.5
242,2016-03-28,11.58
243,2016-03-29,11.73
244,2016-03-30,11.88
245,2016-03-31,11.41
246,2016-04-01,11.63
247,2016-04-02,11.61
248,2016-04-03,11.58
249,2016-04-04,11.1
250,2016-04-05,10.39
251,2016-04-06,10.79
252,2016-04-07,10.08
253,2016-04-08,9.74
254,2016-04-09,9.16
255,2016-04-10,8.8
256,2016-04-11,8.72
257,2016-04-12,7.54
258,2016-04-13,8.02
259,2016-04-14,8.48
260,2016-04-15,8.22
261,2016-04-16,8.48
262,2016-04-17,9.45
263,2016-04-18,8.92
264,2016-04-19,8.77
265,2016-04-20,8.54
266,2016-04-21,8.16
267,2016-04-22,7.83
268,2016-04-23,8.31
269,2016-04-24,8.0
270,2016-04-25,7.43
271,2016-04-26,7.5
272,2016-04-27,7.77
273,2016-04-28,7.3
274,2016-04-29,7.52
275,2016-04-30,8.83
276,2016-05-01,8.76
277,2016-05-02,10.03
278,2016-05-03,9.37
279,2016-05-04,9.43
280,2016-05-05,9.79
281,2016-05-06,9.27
282,2016-05-07,9.3
283,2016-05-08,9.44
284,2016-05-09,9.32
285,2016-05-10,9.39
286,2016-05-11,9.97
287,2016-05-12,10.1
288,2016-05-13,10.48
289,2016-05-14,10.14
290,2016-05-15,9.94
291,2016-05-16,11.04
292,2016-05-17,12.26
293,2016-05-18,13.29
294,2016-05-19,14.49
295,2016-05-20,13.73
296,2016-05-21,13.95
297,2016-05-22,14.21
298,2016-05-23,13.45
299,2016-05-24,12.62
300,2016-05-25,12.53
301,2016-05-26,12.37
302,2016-05-27,11.11
303,2016-05-28,11.56
304,2016-05-29,12.28
305,2016-05-30,12.48
306,2016-05-31,13.85
307,2016-06-01,13.83
308,2016-06-02,13.78
309,2016-06-03,13.78
310,2016-06-04,13.66
311,2016-06-05,13.85
312,2016-06-06,13.96
313,2016-06-07,14.41
314,2016-06-08,14.44
315,2016-06-09,14.49
316,2016-06-10,13.97
317,2016-06-11,14.01
318,2016-06-12,15.57
319,2016-06-13,17.55
320,2016-06-14,18.7
321,2016-06-15,18.3
322,2016-06-16,20.61
323,2016-06-17,15.49
324,2016-06-18,11.36
325,2016-06-19,12.33
326,2016-06-20,11.7
327,2016-06-21,12.71
328,2016-06-22,13.21
329,2016-06-23,13.58
330,2016-06-24,14.25
331,2016-06-25,14.28
332,2016-06-26,13.82
333,2016-06-27,14.04
334,2016-06-28,12.15
335,2016-06-29,12.76
336,2016-06-30,12.4
337,2016-07-01,12.23
338,2016-07-02,12.04
339,2016-07-03,11.85
340,2016-07-04,11.34
341,2016-07-05,10.45
342,2016-07-06,10.51
343,2016-07-07,10.07
344,2016-07-08,11.3
345,2016-07-09,10.92
346,2016-07-10,10.97
347,2016-07-11,10.58
348,2016-07-12,10.54
349,2016-07-13,10.44
350,2016-07-14,11.55
351,2016-07-15,11.88
352,2016-07-16,11.59
353,2016-07-17,11.19
354,2016-07-18,11.03
355,2016-07-19,11.63
356,2016-07-20,12.54
357,2016-07-21,12.66
358,2016-07-22,14.82
359,2016-07-23,14.4
360,2016-07-24,12.63
361,2016-07-25,13.84
362,2016-07-26,12.08
363,2016-07-27,13.05
364,2016-07-28,12.87
365,2016-07-29,12.87
366,2016-07-30,12.57
367,2016-07-31,11.86
368,2016-08-01,11.04
369,2016-08-02,8.3
370,2016-08-03,10.42
371,2016-08-04,11.21
372,2016-08-05,11.05
373,2016-08-06,10.95
374,2016-08-07,10.98
375,2016-08-08,11.29
376,2016-08-09,12.22
377,2016-08-10,12.22
378,2016-08-11,11.68
379,2016-08-12,11.78
380,2016-08-13,11.56
381,2016-08-14,11.21
382,2016-08-15,11.21
383,2016-08-16,11.17
384,2016-08-17,10.77
385,2016-08-18,10.77
386,2016-08-19,10.71
387,2016-08-20,11.28
388,2016-08-21,11.14
389,2016-08-22,11.07
390,2016-08-23,11.01
391,2016-08-24,11.01
392,2016-08-25,11.35
393,2016-08-26,11.26
394,2016-08-27,11.19
395,2016-08-28,10.99
396,2016-08-29,10.95
397,2016-08-30,11.21
398,2016-08-31,11.55
399,2016-09-01,12.21
400,2016-09-02,12.08
401,2016-09-03,11.85
402,2016-09-04,11.71
403,2016-09-05,11.75
404,2016-09-06,11.7
405,2016-09-07,11.59
406,2016-09-08,11.39
407,2016-09-09,11.72
408,2016-09-10,12.05
409,2016-09-11,11.64
410,2016-09-12,11.89
411,2016-09-13,11.92
412,2016-09-14,11.97
413,2016-09-15,11.96
414,2016-09-16,12.61
415,2016-09-17,12.83
416,2016-09-18,12.39
417,2016-09-19,12.93
418,2016-09-20,14.72
419,2016-09-21,13.72
420,2016-09-22,13.11
421,2016-09-23,13.36
422,2016-09-24,12.91
423,2016-09-25,13.05
424,2016-09-26,12.89
425,2016-09-27,13.09
426,2016-09-28,13.3
427,2016-09-29,13.17
428,2016-09-30,13.24
429,2016-10-01,13.21
430,2016-10-02,13.23
431,2016-10-03,13.45
432,2016-10-04,13.32
433,2016-10-05,13.09
434,2016-10-06,12.87
435,2016-10-07,12.68
436,2016-10-08,12.24
437,2016-10-09,12.06
438,2016-10-10,11.74
439,2016-10-11,11.75
440,2016-10-12,11.77
441,2016-10-13,12.02
442,2016-10-14,11.9
443,2016-10-15,11.96
444,2016-10-16,11.93
445,2016-10-17,11.98
446,2016-10-18,12.5
447,2016-10-19,11.98
448,2016-10-20,12.05
449,2016-10-21,12.07
450,2016-10-22,12.06
451,2016-10-23,11.95
452,2016-10-24,11.93
453,2016-10-25,11.38
454,2016-10-26,11.5
455,2016-10-27,11.43
456,2016-10-28,11.08
457,2016-10-29,10.39
458,2016-10-30,11.22
459,2016-10-31,10.91
460,2016-11-01,10.75
461,2016-11-02,10.82
462,2016-11-03,10.86
463,2016-11-04,11.13
464,2016-11-05,11.11
465,2016-11-06,10.97
466,2016-11-07,10.9
467,2016-11-08,10.86
468,2016-11-09,10.64
469,2016-11-10,10.52
470,2016-11-11,10.29
471,2016-11-12,9.96
472,2016-11-13,10.13
473,2016-11-14,10.0
474,2016-11-15,10.22
475,2016-11-16,10.01
476,2016-11-17,9.95
477,2016-11-18,9.53
478,2016-11-19,9.7
479,2016-11-20,9.57
480,2016-11-21,9.56
481,2016-11-22,9.84
482,2016-11-23,9.78
483,2016-11-24,9.22
484,2016-11-25,9.39
485,2016-11-26,9.34
486,2016-11-27,8.91
487,2016-11-28,8.67
488,2016-11-29,8.18
489,2016-11-30,8.59
490,2016-12-01,8.44
491,2016-12-02,7.65
492,2016-12-03,7.9
493,2016-12-04,7.54
494,2016-12-05,6.69
495,2016-12-06,7.61
496,2016-12-07,8.35
497,2016-12-08,8.3
498,2016-12-09,8.52
499,2016-12-10,8.09
500,2016-12-11,8.2
501,2016-12-12,8.45
502,2016-12-13,8.4
503,2016-12-14,8.23
504,2016-12-15,7.76
505,2016-12-16,7.85
506,2016-12-17,7.66
507,2016-12-18,7.89
508,2016-12-19,7.61
509,2016-12-20,7.59
510,2016-12-21,7.87
511,2016-12-22,7.64
512,2016-12-23,7.16
513,2016-12-24,7.23
514,2016-12-25,7.19
515,2016-12-26,7.21
516,2016-12-27,7.15
517,2016-12-28,7.57
518,2016-12-29,8.21
519,2016-12-30,8.16
520,2016-12-31,8.05
521,2017-01-01,8.14
522,2017-01-02,8.34
523,2017-01-03,9.6
524,2017-01-04,10.88
525,2017-01-05,10.2
526,2017-01-06,10.07
527,2017-01-07,9.79
528,2017-01-08,10.27
529,2017-01-09,10.2
530,2017-01-10,10.55
531,2017-01-11,9.83
532,2017-01-12,9.81
533,2017-01-13,9.78
534,2017-01-14,9.78
535,2017-01-15,9.88
536,2017-01-16,9.59
537,2017-01-17,10.14
538,2017-01-18,10.19
539,2017-01-19,10.43
540,2017-01-20,10.6
541,2017-01-21,10.91
542,2017-01-22,10.71
543,2017-01-23,10.78
544,2017-01-24,10.51
545,2017-01-25,10.51
546,2017-01-26,10.65
547,2017-01-27,10.51
548,2017-01-28,10.54
549,2017-01-29,10.47
550,2017-01-30,10.62
551,2017-01-31,10.71
552,2017-02-01,10.71
553,2017-02-02,10.78
554,2017-02-03,10.95
555,2017-02-04,11.32
556,2017-02-05,11.22
557,2017-02-06,11.32
558,2017-02-07,11.45
559,2017-02-08,11.39
560,2017-02-09,10.94
561,2017-02-10,11.34
562,2017-02-11,11.43
563,2017-02-12,11.42
564,2017-02-13,11.39
565,2017-02-14,13.0
566,2017-02-15,12.97
567,2017-02-16,12.95
568,2017-02-17,12.72
569,2017-02-18,12.83
570,2017-02-19,12.82
571,2017-02-20,12.52
572,2017-02-21,12.77
573,2017-02-22,12.69
574,2017-02-23,13.13
575,2017-02-24,13.11
576,2017-02-25,13.57
577,2017-02-26,14.59
578,2017-02-27,15.55
579,2017-02-28,16.07
580,2017-03-01,17.55
581,2017-03-02,19.08
582,2017-03-03,19.48
583,2017-03-04,18.61
584,2017-03-05,19.22
585,2017-03-06,19.75
586,2017-03-07,18.91
587,2017-03-08,16.54
588,2017-03-09,17.71
589,2017-03-10,19.13
590,2017-03-11,21.45
591,2017-03-12,23.31
592,2017-03-13,28.45
593,2017-03-14,28.58
594,2017-03-15,35.18
595,2017-03-16,45.51
596,2017-03-17,44.48
597,2017-03-18,34.0
598,2017-03-19,43.12
599,2017-03-20,42.51
600,2017-03-21,42.67
601,2017-03-22,41.65
602,2017-03-23,43.2
603,2017-03-24,53.19
604,2017-03-25,50.62
605,2017-03-26,50.63
606,2017-03-27,49.06
607,2017-03-28,50.25
608,2017-03-29,53.07
609,2017-03-30,51.91
610,2017-03-31,49.91
611,2017-04-01,50.6
612,2017-04-02,48.55
613,2017-04-03,44.13
614,2017-04-04,44.43
615,2017-04-05,44.9
616,2017-04-06,43.23
617,2017-04-07,42.31
618,2017-04-08,44.37
619,2017-04-09,43.72
620,2017-04-10,43.74
621,2017-04-11,43.74
622,2017-04-12,46.38
623,2017-04-13,49.97
624,2017-04-14,47.32
625,2017-04-15,48.89
626,2017-04-16,48.22
627,2017-04-17,47.94
628,2017-04-18,49.88
629,2017-04-19,47.88
630,2017-04-20,49.36
631,2017-04-21,48.27
632,2017-04-22,48.41
633,2017-04-23,48.75
634,2017-04-24,49.94
635,2017-04-25,50.09
636,2017-04-26,53.28
637,2017-04-27,63.14
638,2017-04-28,72.42
639,2017-04-29,69.83
640,2017-04-30,79.83
641,2017-05-01,77.53
642,2017-05-02,77.25
643,2017-05-03,80.37
644,2017-05-04,94.55
645,2017-05-05,90.79
646,2017-05-06,94.82
647,2017-05-07,90.46
648,2017-05-08,88.39
649,2017-05-09,86.27
650,2017-05-10,87.83
651,2017-05-11,88.2
652,2017-05-12,85.15
653,2017-05-13,87.96
654,2017-05-14,88.72
655,2017-05-15,90.32
656,2017-05-16,87.8
657,2017-05-17,86.98
658,2017-05-18,95.88
659,2017-05-19,124.38
660,2017-05-20,123.06
661,2017-05-21,148.0
662,2017-05-22,160.39
663,2017-05-23,169.5
664,2017-05-24,193.03
665,2017-05-25,177.33
666,2017-05-26,162.83
667,2017-05-27,156.63
668,2017-05-28,172.86
669,2017-05-29,194.17
670,2017-05-30,228.58
671,2017-05-31,228.64
672,2017-06-01,220.7
673,2017-06-02,222.04
674,2017-06-03,224.3
675,2017-06-04,244.96
676,2017-06-05,247.75
677,2017-06-06,264.26
678,2017-06-07,255.77
679,2017-06-08,259.41
680,2017-06-09,279.11
681,2017-06-10,335.95
682,2017-06-11,339.68
683,2017-06-12,394.66
684,2017-06-13,388.09
685,2017-06-14,343.84
686,2017-06-15,344.68
687,2017-06-16,353.61
688,2017-06-17,368.1
689,2017-06-18,351.53
690,2017-06-19,358.2
691,2017-06-20,350.53
692,2017-06-21,325.3
693,2017-06-22,320.97
694,2017-06-23,326.85
695,2017-06-24,304.54
696,2017-06-25,279.36
697,2017-06-26,253.68
698,2017-06-27,286.14
699,2017-06-28,315.86
700,2017-06-29,292.9
701,2017-06-30,280.68
702,2017-07-01,261.0
703,2017-07-02,283.99
704,2017-07-03,276.41
705,2017-07-04,269.05
706,2017-07-05,266.0
707,2017-07-06,265.88
708,2017-07-07,240.94
709,2017-07-08,245.67
710,2017-07-09,237.72
711,2017-07-10,205.76
712,2017-07-11,190.55
713,2017-07-12,224.15
714,2017-07-13,205.41
715,2017-07-14,197.14
716,2017-07-15,169.1
717,2017-07-16,155.42
718,2017-07-17,189.97
719,2017-07-18,227.09
720,2017-07-19,194.41
721,2017-07-20,226.33
722,2017-07-21,216.33
723,2017-07-22,230.47
724,2017-07-23,228.32
725,2017-07-24,225.48
726,2017-07-25,203.59
727,2017-07-26,202.88
728,2017-07-27,202.93
729,2017-07-28,191.21
730,2017-07-29,206.14
731,2017-07-30,196.78
732,2017-07-31,201.33
733,2017-08-01,225.9
734,2017-08-02,218.12
735,2017-08-03,224.39
736,2017-08-04,220.6
737,2017-08-05,253.09
738,2017-08-06,264.56
739,2017-08-07,269.94
740,2017-08-08,296.51
741,2017-08-09,295.28
742,2017-08-10,298.28
743,2017-08-11,309.32
744,2017-08-12,308.02
745,2017-08-13,296.62
746,2017-08-14,299.16
747,2017-08-15,286.52
748,2017-08-16,301.38
749,2017-08-17,300.3
750,2017-08-18,292.62
751,2017-08-19,293.02
752,2017-08-20,298.2
753,2017-08-21,321.85
754,2017-08-22,313.37
755,2017-08-23,317.4
756,2017-08-24,325.28
757,2017-08-25,330.06
758,2017-08-26,332.86
759,2017-08-27,347.88
